accuracy,loss,val_accuracy,val_loss,learning_rate
0.44328126311302185,1.2384252548217773,0.4050000011920929,2.6165430545806885,0.0009000000427477062
0.6237499713897705,0.8291561007499695,0.6575000286102295,0.7363550066947937,0.0009000000427477062
0.6800000071525574,0.7214783430099487,0.4662500023841858,1.5935485363006592,0.0009000000427477062
0.7143750190734863,0.6517282128334045,0.6362500190734863,0.9493263363838196,0.0009000000427477062
0.7337499856948853,0.6151389479637146,0.4124999940395355,1.9458038806915283,0.0009000000427477062
0.7601562738418579,0.5537964105606079,0.7662500143051147,0.56070876121521,0.0009000000427477062
0.7814062237739563,0.516365647315979,0.6837499737739563,0.8603427410125732,0.0009000000427477062
0.8070312738418579,0.477634072303772,0.38499999046325684,2.335643768310547,0.0009000000427477062
0.8199999928474426,0.44838351011276245,0.5887500047683716,1.4809410572052002,0.0009000000427477062
0.8253124952316284,0.4451081454753876,0.7749999761581421,0.6247736811637878,0.0009000000427477062
0.8621875047683716,0.36152514815330505,0.7362499833106995,0.8247039318084717,0.00016200001118704677
0.9181249737739563,0.24061454832553864,0.8987500071525574,0.2511519193649292,0.00016200001118704677
0.9356250166893005,0.18886151909828186,0.8700000047683716,0.32706114649772644,0.00016200001118704677
0.9506250023841858,0.16151916980743408,0.9212499856948853,0.2196664959192276,0.00016200001118704677
0.9589062333106995,0.14253191649913788,0.9300000071525574,0.1953534483909607,0.00016200001118704677
0.9560937285423279,0.14246264100074768,0.9125000238418579,0.22840452194213867,0.00016200001118704677
0.9635937213897705,0.11639716476202011,0.8349999785423279,0.4658960998058319,0.00016200001118704677
0.9684374928474426,0.11195778846740723,0.9212499856948853,0.23910869657993317,0.00016200001118704677
0.9714062213897705,0.09759296476840973,0.8500000238418579,0.4343597888946533,0.00016200001118704677
0.9712499976158142,0.09325497597455978,0.9337499737739563,0.18850846588611603,0.00016200001118704677
0.9814062714576721,0.0750509724020958,0.956250011920929,0.11666005849838257,0.000145800004247576
0.9771875143051147,0.07724109292030334,0.9387500286102295,0.1849382370710373,0.000145800004247576
0.977343738079071,0.08011700958013535,0.9350000023841858,0.14656120538711548,0.000145800004247576
0.9820312261581421,0.06495112925767899,0.918749988079071,0.2395714968442917,0.000145800004247576
0.9770312309265137,0.07869867980480194,0.9300000071525574,0.17654050886631012,0.000145800004247576
0.979687511920929,0.06696899980306625,0.9412500262260437,0.17907918989658356,2.91600008495152e-05
0.9878125190734863,0.04860515519976616,0.9512500166893005,0.14888180792331696,2.91600008495152e-05
0.9928125143051147,0.030927887186408043,0.9587500095367432,0.14172503352165222,2.91600008495152e-05
0.9931250214576721,0.03060321882367134,0.9599999785423279,0.13407517969608307,2.91600008495152e-05
0.9940624833106995,0.027927441522479057,0.9599999785423279,0.13114996254444122,2.91600008495152e-05
0.9954687356948853,0.02457045391201973,0.9599999785423279,0.1319545954465866,5.248800334811676e-06
