accuracy,loss,val_accuracy,val_loss,learning_rate
0.46953123807907104,1.2122279405593872,0.4987500011920929,1.903892159461975,0.0009000000427477062
0.6353124976158142,0.8208854794502258,0.5387499928474426,1.0254703760147095,0.0009000000427477062
0.6934375166893005,0.6890010237693787,0.668749988079071,0.6683347225189209,0.0009000000427477062
0.7404687404632568,0.5945245623588562,0.731249988079071,0.651902973651886,0.0009000000427477062
0.7834374904632568,0.5291337370872498,0.5737500190734863,1.6831401586532593,0.0009000000427477062
0.8060937523841858,0.4695706069469452,0.8149999976158142,0.4892755448818207,0.0009000000427477062
0.8145312666893005,0.44915297627449036,0.7537500262260437,0.6321155428886414,0.0009000000427477062
0.8610937595367432,0.35991355776786804,0.7925000190734863,0.5342761874198914,0.0009000000427477062
0.8654687404632568,0.35542362928390503,0.7124999761581421,0.8027583360671997,0.0009000000427477062
0.8812500238418579,0.3179391622543335,0.7112500071525574,1.0095312595367432,0.0009000000427477062
0.8957812786102295,0.29181206226348877,0.6912500262260437,1.0335522890090942,0.00016200001118704677
0.9448437690734863,0.17855636775493622,0.9350000023841858,0.182174950838089,0.00016200001118704677
0.960156261920929,0.13979756832122803,0.9325000047683716,0.21091535687446594,0.00016200001118704677
0.9657812714576721,0.11630894988775253,0.9375,0.19415201246738434,0.00016200001118704677
0.9690625071525574,0.10434956848621368,0.8999999761581421,0.2636016607284546,0.00016200001118704677
0.9767187237739563,0.08782130479812622,0.9312499761581421,0.2005930095911026,0.00016200001118704677
0.9771875143051147,0.07861081510782242,0.9399999976158142,0.17050227522850037,0.00016200001118704677
0.9826562404632568,0.07074733078479767,0.9325000047683716,0.1936364322900772,0.00016200001118704677
0.9814062714576721,0.07467474788427353,0.9287499785423279,0.20908191800117493,0.00016200001118704677
0.9829687476158142,0.06493545323610306,0.9312499761581421,0.17861023545265198,0.00016200001118704677
0.9881250262260437,0.05203938111662865,0.956250011920929,0.14178995788097382,0.000145800004247576
0.9873437285423279,0.05205891281366348,0.9462500214576721,0.1856617033481598,0.000145800004247576
0.98828125,0.04521071910858154,0.949999988079071,0.14110669493675232,0.000145800004247576
0.989062488079071,0.0466594472527504,0.9375,0.1876579076051712,0.000145800004247576
0.9870312213897705,0.047518447041511536,0.9449999928474426,0.17489725351333618,0.000145800004247576
0.9900000095367432,0.04037930816411972,0.9462500214576721,0.15445174276828766,0.000145800004247576
0.9920312762260437,0.03683396428823471,0.9437500238418579,0.1861998736858368,0.000145800004247576
0.9925000071525574,0.03579871729016304,0.956250011920929,0.12389101088047028,0.000145800004247576
0.991406261920929,0.033715277910232544,0.9474999904632568,0.16281545162200928,0.000145800004247576
0.9893749952316284,0.04465745389461517,0.9462500214576721,0.20415174961090088,0.000145800004247576
0.9917187690734863,0.03153834119439125,0.9287499785423279,0.2648879587650299,0.0001312200038228184
0.992968738079071,0.028320124372839928,0.9574999809265137,0.14877672493457794,0.0001312200038228184
0.9917187690734863,0.030931737273931503,0.9574999809265137,0.12279343605041504,0.0001312200038228184
0.992968738079071,0.031230270862579346,0.9649999737739563,0.10500647872686386,0.0001312200038228184
0.9940624833106995,0.026004768908023834,0.9487500190734863,0.1613599956035614,0.0001312200038228184
0.9942187666893005,0.02313600853085518,0.9512500166893005,0.16648061573505402,0.0001312200038228184
0.9904687404632568,0.03556659817695618,0.9474999904632568,0.18267978727817535,0.0001312200038228184
0.9948437213897705,0.025939788669347763,0.9537500143051147,0.12788528203964233,0.0001312200038228184
0.9940624833106995,0.02238481305539608,0.9350000023841858,0.21107661724090576,2.624400076456368e-05
0.995312511920929,0.018510442227125168,0.9612500071525574,0.123633474111557,2.624400076456368e-05
0.9981250166893005,0.011353983543813229,0.9624999761581421,0.1206832006573677,2.3619601051905192e-05
0.9985937476158142,0.011542732827365398,0.9649999737739563,0.11977321654558182,2.3619601051905192e-05
0.9979687333106995,0.012678698636591434,0.9624999761581421,0.12417371571063995,2.3619601051905192e-05
0.9984375238418579,0.009251103736460209,0.9637500047683716,0.12804579734802246,4.723920028482098e-06
