Model Name,epoch,train_loss,train_accuracy,val_loss,val_accuracy,training_time_minutes,test_loss,test_accuracy,Optimizer
MobileNetV2,1,1.154396891593933,0.5179687738418579,6.491751194000244,0.2524999976158142,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,2,0.8164913654327393,0.6310937404632568,6.207429885864258,0.3100000023841858,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,3,0.7041309475898743,0.7017187476158142,5.737384796142578,0.3062500059604645,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,4,0.6380641460418701,0.7376562356948853,5.685213565826416,0.2899999916553497,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,5,0.5840510725975037,0.7524999976158142,2.166903018951416,0.5425000190734863,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,6,0.5290233492851257,0.7856249809265137,1.6861435174942017,0.6237499713897705,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,7,0.4810746908187866,0.8082812428474426,1.4392319917678833,0.6512500047683716,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,8,0.4811519384384155,0.7998437285423279,1.97736918926239,0.5687500238418579,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,9,0.4172851145267486,0.8354687690734863,1.7039284706115725,0.6487500071525574,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,10,0.4250614047050476,0.8357812762260437,3.072202205657959,0.5249999761581421,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,11,0.3515449464321136,0.8659374713897705,1.7130450010299685,0.5887500047683716,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,12,0.3284887075424194,0.8776562213897705,1.959864377975464,0.5774999856948853,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,13,0.220904529094696,0.923437476158142,1.0671387910842896,0.71875,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,14,0.1755942702293396,0.9396874904632568,0.7699055671691895,0.7774999737739563,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,15,0.1620044857263565,0.9465625286102296,0.7087118625640869,0.8112499713897705,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,16,0.1345697492361068,0.9574999809265136,0.4182659983634949,0.8687499761581421,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,17,0.1310683190822601,0.9574999809265136,0.5423848032951355,0.8224999904632568,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,18,0.1352191418409347,0.9596874713897704,0.3945347964763641,0.8700000047683716,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,19,0.1173458024859428,0.9603124856948853,0.2795814871788025,0.8949999809265137,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,20,0.1064721792936325,0.9689062237739564,0.3628646731376648,0.8887500166893005,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,21,0.09734708070755,0.9700000286102296,0.2584480941295624,0.9075000286102296,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,22,0.0726377665996551,0.9793750047683716,0.3611636757850647,0.8949999809265137,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,23,0.0849190801382064,0.9740625023841858,0.3135173916816711,0.9024999737739564,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
MobileNetV2,24,0.0810873433947563,0.9759374856948853,0.3709245920181274,0.8837500214576721,45.14993147452672,0.1067591458559036,0.9725000262260436,Adam
