Model Name,epoch,train_loss,train_accuracy,val_loss,val_accuracy,training_time_minutes,test_loss,test_accuracy,Optimizer
MobileNetV2,1,1.154396891593933,0.5179687738418579,6.491751194000244,0.2524999976158142,45.149931474526724,0.10675914585590363,0.9725000262260437,Adam
MobileNetV2,2,0.8164913654327393,0.6310937404632568,6.207429885864258,0.3100000023841858,45.149931474526724,0.10675914585590363,0.9725000262260437,Adam
MobileNetV2,3,0.7041309475898743,0.7017187476158142,5.737384796142578,0.3062500059604645,45.149931474526724,0.10675914585590363,0.9725000262260437,Adam
MobileNetV2,4,0.6380641460418701,0.7376562356948853,5.685213565826416,0.28999999165534973,45.149931474526724,0.10675914585590363,0.9725000262260437,Adam
MobileNetV2,5,0.5840510725975037,0.7524999976158142,2.166903018951416,0.5425000190734863,45.149931474526724,0.10675914585590363,0.9725000262260437,Adam
MobileNetV2,6,0.5290233492851257,0.7856249809265137,1.6861435174942017,0.6237499713897705,45.149931474526724,0.10675914585590363,0.9725000262260437,Adam
MobileNetV2,7,0.4810746908187866,0.8082812428474426,1.4392319917678833,0.6512500047683716,45.149931474526724,0.10675914585590363,0.9725000262260437,Adam
MobileNetV2,8,0.4811519384384155,0.7998437285423279,1.9773691892623901,0.5687500238418579,45.149931474526724,0.10675914585590363,0.9725000262260437,Adam
MobileNetV2,9,0.41728511452674866,0.8354687690734863,1.7039284706115723,0.6487500071525574,45.149931474526724,0.10675914585590363,0.9725000262260437,Adam
MobileNetV2,10,0.4250614047050476,0.8357812762260437,3.072202205657959,0.5249999761581421,45.149931474526724,0.10675914585590363,0.9725000262260437,Adam
MobileNetV2,11,0.35154494643211365,0.8659374713897705,1.7130450010299683,0.5887500047683716,45.149931474526724,0.10675914585590363,0.9725000262260437,Adam
MobileNetV2,12,0.32848870754241943,0.8776562213897705,1.9598643779754639,0.5774999856948853,45.149931474526724,0.10675914585590363,0.9725000262260437,Adam
MobileNetV2,13,0.22090452909469604,0.9234374761581421,1.0671387910842896,0.71875,45.149931474526724,0.10675914585590363,0.9725000262260437,Adam
MobileNetV2,14,0.1755942702293396,0.9396874904632568,0.7699055671691895,0.7774999737739563,45.149931474526724,0.10675914585590363,0.9725000262260437,Adam
MobileNetV2,15,0.1620044857263565,0.9465625286102295,0.7087118625640869,0.8112499713897705,45.149931474526724,0.10675914585590363,0.9725000262260437,Adam
MobileNetV2,16,0.13456974923610687,0.9574999809265137,0.4182659983634949,0.8687499761581421,45.149931474526724,0.10675914585590363,0.9725000262260437,Adam
