Model Name,epoch,train_loss,train_accuracy,val_loss,val_accuracy,training_time_minutes,test_loss,test_accuracy,Optimizer
MobileNetV2,1,1.1580848693847656,0.514843761920929,1.368716597557068,0.4524999856948852,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,2,0.7939273715019226,0.651562511920929,5.594364166259766,0.25,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,3,0.6874234080314636,0.7049999833106995,5.21943473815918,0.270000010728836,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,4,0.6027296185493469,0.7484375238418579,5.962536811828613,0.2662500143051147,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,5,0.5661326050758362,0.765625,2.7929303646087646,0.4912500083446502,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,6,0.5235559940338135,0.7890625,5.389711380004883,0.3487499952316284,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,7,0.3893221318721771,0.8481249809265137,1.554903507232666,0.6075000166893005,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,8,0.3337545096874237,0.8734375238418579,0.7430006265640259,0.75,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,9,0.2809565365314483,0.8979687690734863,0.52354896068573,0.8137500286102295,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,10,0.2578881382942199,0.909375011920929,0.5579022765159607,0.8087499737739563,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,11,0.2294195890426635,0.918749988079071,0.4368248879909515,0.856249988079071,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,12,0.2116308957338333,0.9268749952316284,0.4278640449047088,0.8650000095367432,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,13,0.2059219181537628,0.9292187690734864,0.3685044050216675,0.8774999976158142,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,14,0.1794654726982116,0.9415624737739564,0.2631889283657074,0.9075000286102296,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,15,0.159272015094757,0.9485937356948853,0.3795458972454071,0.8687499761581421,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,16,0.1588272601366043,0.9498437643051147,0.4661747217178345,0.8475000262260437,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,17,0.1472137421369552,0.950781226158142,0.4626657962799072,0.8374999761581421,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,18,0.1421443969011306,0.953125,0.3884706199169159,0.8600000143051147,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,19,0.1210952773690223,0.9634374976158142,0.2213364243507385,0.9225000143051147,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,20,0.1169326528906822,0.9631249904632568,0.3316001892089844,0.875,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,21,0.1192022413015365,0.963906228542328,0.3191295862197876,0.893750011920929,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,22,0.0957696437835693,0.97265625,0.2848844230175018,0.9087499976158142,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,23,0.0927818715572357,0.971718728542328,0.1913115084171295,0.9387500286102296,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,24,0.0856795385479927,0.974218726158142,0.2574483156204223,0.9112499952316284,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,25,0.0861623883247375,0.9739062786102296,0.2103901654481887,0.9449999928474426,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,26,0.0841006189584732,0.9740625023841858,0.2629757821559906,0.9175000190734864,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,27,0.0780259817838668,0.9768750071525574,0.4713698625564575,0.8600000143051147,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,28,0.0752820968627929,0.9792187213897704,0.2995198965072632,0.9200000166893004,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,29,0.0508716478943824,0.9865624904632568,0.1843294650316238,0.9474999904632568,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,30,0.0383328907191753,0.989843726158142,0.1463154107332229,0.9512500166893004,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,31,0.0372995361685752,0.9907812476158142,0.1329727321863174,0.959999978542328,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,32,0.0326328910887241,0.9935937523841858,0.1183248683810234,0.9612500071525574,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,33,0.0313533060252666,0.9923437237739564,0.1121079623699188,0.962499976158142,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,34,0.0309944506734609,0.9928125143051147,0.1159560680389404,0.9612500071525574,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,35,0.0287824384868145,0.9939062595367432,0.1005112677812576,0.9637500047683716,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,36,0.0314745120704174,0.993749976158142,0.1011752039194107,0.9662500023841858,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,37,0.0279791038483381,0.9940624833106996,0.1097989380359649,0.9649999737739564,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
MobileNetV2,38,0.0297335498034954,0.993749976158142,0.1005013659596443,0.9662500023841858,29.32730870644252,0.1000887304544448,0.9787499904632568,Adam
