Model Name,epoch,train_loss,train_accuracy,val_loss,val_accuracy,training_time_minutes,test_loss,test_accuracy,Optimizer
ResNet50,1,1.349897027015686,0.3921875059604645,1.4792029857635498,0.25,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,2,0.8567103743553162,0.6189062595367432,3.965251207351685,0.25,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,3,0.7629252076148987,0.6539062261581421,1.9710882902145384,0.2725000083446502,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,4,0.7208960056304932,0.6728125214576721,1.930469512939453,0.2762500047683716,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,5,0.6882436275482178,0.6917187571525574,2.5812010765075684,0.2887499928474426,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,6,0.660416841506958,0.7007812261581421,1.1346698999404907,0.5224999785423279,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,7,0.6406369209289551,0.7184374928474426,0.6603176593780518,0.706250011920929,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,8,0.5986989736557007,0.73828125,1.980951189994812,0.387499988079071,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,9,0.5863161087036133,0.7478125095367432,0.7206820845603943,0.6937500238418579,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,10,0.5775287747383118,0.7456250190734863,2.1056113243103027,0.5699999928474426,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,11,0.5359460711479187,0.7764062285423279,0.6404926180839539,0.7087500095367432,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,12,0.5219364762306213,0.7795312404632568,2.32338809967041,0.375,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,13,0.519004762172699,0.7889062762260437,0.5878563523292542,0.7437499761581421,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,14,0.4852635860443115,0.7923437356948853,2.2363438606262207,0.5262500047683716,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,15,0.4784880578517914,0.7995312213897705,0.8091688752174377,0.7037500143051147,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,16,0.4340488910675049,0.8248437643051147,0.7752134799957275,0.7124999761581421,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,17,0.4184328019618988,0.828125,0.8136296272277832,0.7200000286102295,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,18,0.438479334115982,0.8203125,2.474353551864624,0.4025000035762787,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,19,0.3635937571525574,0.8534374833106995,0.3518562316894531,0.8612499833106995,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,20,0.3009740710258484,0.8845312595367432,0.2882585227489471,0.887499988079071,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,21,0.2812228798866272,0.901562511920929,0.3859646320343017,0.84375,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,22,0.2599536776542663,0.9045312404632568,0.3261066377162933,0.8675000071525574,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,23,0.2392367720603943,0.9162499904632568,0.270445168018341,0.8974999785423279,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,24,0.2308603525161743,0.9160937666893004,0.2654603123664856,0.8962500095367432,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,25,0.2122332155704498,0.9235937595367432,0.2300164401531219,0.9087499976158142,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,26,0.2025046944618225,0.9262499809265136,0.2772574424743652,0.8887500166893005,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,27,0.1942433416843414,0.931249976158142,0.2618319392204284,0.9037500023841858,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,28,0.1895143389701843,0.9348437786102296,0.2609321475028991,0.9049999713897704,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,29,0.172549769282341,0.9393749833106996,0.3690071403980255,0.862500011920929,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,30,0.174020230770111,0.9396874904632568,0.2807377874851227,0.8887500166893005,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,31,0.1372646987438202,0.9565625190734864,0.2032219469547271,0.918749988079071,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,32,0.1332347989082336,0.9590625166893004,0.196999117732048,0.9350000023841858,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,33,0.1230062544345855,0.9634374976158142,0.196933627128601,0.9387500286102296,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,34,0.1225559338927269,0.9637500047683716,0.2061758041381836,0.9325000047683716,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,35,0.1073122322559356,0.967812478542328,0.2022187411785125,0.9362499713897704,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,36,0.1108814254403114,0.967187523841858,0.1995454281568527,0.9337499737739564,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
ResNet50,37,0.1029493361711502,0.9706249833106996,0.193654716014862,0.9399999976158142,31.318362601598103,0.2450787127017974,0.9200000166893004,Adam
