accuracy,loss,val_accuracy,val_loss,learning_rate
0.42359375953674316,1.3080044984817505,0.5299999713897705,1.6017190217971802,0.0009000000427477062
0.62109375,0.8291700482368469,0.6650000214576721,0.7255886197090149,0.0009000000427477062
0.6704687476158142,0.7305123209953308,0.41749998927116394,1.6835360527038574,0.0009000000427477062
0.7068750262260437,0.6665092706680298,0.5262500047683716,1.101444125175476,0.0009000000427477062
0.7387499809265137,0.6054277420043945,0.6924999952316284,0.6550881266593933,0.0009000000427477062
0.7639062404632568,0.5558047890663147,0.6225000023841858,0.7169952392578125,0.0009000000427477062
0.7868750095367432,0.5205514430999756,0.7762500047683716,0.5015244483947754,0.0009000000427477062
0.8009374737739563,0.4834614098072052,0.7162500023841858,0.719770610332489,0.0009000000427477062
0.8265625238418579,0.43967223167419434,0.6575000286102295,0.939257800579071,0.0009000000427477062
0.8407812714576721,0.39308783411979675,0.8162500262260437,0.4550006091594696,0.0009000000427477062
0.8556249737739563,0.36830389499664307,0.5512499809265137,1.6848129034042358,0.0008100000559352338
0.8790624737739563,0.32124027609825134,0.5787500143051147,1.5812588930130005,0.0008100000559352338
0.8809375166893005,0.3150201141834259,0.7837499976158142,0.6078061461448669,0.0008100000559352338
0.8954687714576721,0.2936881184577942,0.8062499761581421,0.5514801740646362,0.0008100000559352338
0.9003124833106995,0.2679002583026886,0.6262500286102295,0.9926981329917908,0.00016200001118704677
0.9418749809265137,0.16459929943084717,0.9200000166893005,0.2074003964662552,0.00016200001118704677
0.9637500047683716,0.11419516801834106,0.925000011920929,0.19756275415420532,0.00016200001118704677
0.9721875190734863,0.0951964408159256,0.9350000023841858,0.18739786744117737,0.00016200001118704677
0.9759374856948853,0.08491923660039902,0.918749988079071,0.22223028540611267,0.00016200001118704677
0.9790624976158142,0.07992905378341675,0.9325000047683716,0.19400760531425476,0.00016200001118704677
0.9790624976158142,0.07303600013256073,0.9537500143051147,0.13764533400535583,0.000145800004247576
0.9878125190734863,0.052907805889844894,0.9437500238418579,0.17723090946674347,0.000145800004247576
0.9846875071525574,0.05992889776825905,0.9225000143051147,0.2172640860080719,0.000145800004247576
0.984375,0.05385320261120796,0.9399999976158142,0.17772124707698822,0.000145800004247576
0.9832812547683716,0.05771647021174431,0.8999999761581421,0.2933601438999176,0.000145800004247576
0.987500011920929,0.046732984483242035,0.9487500190734863,0.14598043262958527,2.91600008495152e-05
0.9918749928474426,0.03490964323282242,0.9574999809265137,0.12763181328773499,2.91600008495152e-05
0.9950000047683716,0.02608668990433216,0.9537500143051147,0.1208934411406517,2.91600008495152e-05
0.9939062595367432,0.025044035166502,0.9574999809265137,0.12166759371757507,2.91600008495152e-05
0.9948437213897705,0.024453330785036087,0.9587500095367432,0.12376798689365387,2.91600008495152e-05
0.9965624809265137,0.02181931585073471,0.9574999809265137,0.1186707615852356,2.624400076456368e-05
0.9959375262260437,0.024546684697270393,0.9624999761581421,0.11583474278450012,2.624400076456368e-05
0.9962499737739563,0.02149161882698536,0.9624999761581421,0.11718529462814331,2.624400076456368e-05
0.9975000023841858,0.016153082251548767,0.9574999809265137,0.12220998853445053,2.624400076456368e-05
0.9951562285423279,0.02413550578057766,0.956250011920929,0.12432905286550522,2.624400076456368e-05
0.995312511920929,0.024471234530210495,0.9587500095367432,0.12336321175098419,2.624400076456368e-05
0.9971874952316284,0.017577143386006355,0.9599999785423279,0.12401983141899109,5.248800334811676e-06
0.9967187643051147,0.018290329724550247,0.9624999761581421,0.1180925965309143,5.248800334811676e-06
0.9984375238418579,0.01265502255409956,0.9599999785423279,0.11140307784080505,5.248800334811676e-06
0.9976562261581421,0.01413001399487257,0.9612500071525574,0.10893043875694275,5.248800334811676e-06
0.9979687333106995,0.012799692340195179,0.9612500071525574,0.10524311661720276,4.723920483229449e-06
0.9982812404632568,0.014073762111365795,0.9587500095367432,0.1073772981762886,4.723920483229449e-06
0.9973437786102295,0.016538985073566437,0.9587500095367432,0.10840723663568497,4.723920483229449e-06
0.9982812404632568,0.015150127001106739,0.9599999785423279,0.106857068836689,4.723920483229449e-06
0.9965624809265137,0.0170194860547781,0.9612500071525574,0.104227714240551,4.723920483229449e-06
0.9981250166893005,0.014606079086661339,0.9637500047683716,0.1027066707611084,4.723920483229449e-06
0.9987499713897705,0.01237756758928299,0.9637500047683716,0.10214028507471085,4.723920483229449e-06
0.9971874952316284,0.01643354631960392,0.9649999737739563,0.10262929648160934,4.723920483229449e-06
0.9984375238418579,0.01285779569298029,0.9612500071525574,0.10302381217479706,4.723920483229449e-06
0.9984375238418579,0.010701781138777733,0.9587500095367432,0.10719667375087738,4.723920483229449e-06
0.9981250166893005,0.012240377254784107,0.9599999785423279,0.10658493638038635,4.251528480381239e-06
0.9987499713897705,0.012998677790164948,0.9599999785423279,0.1065061092376709,9.999999974752427e-07
0.9985937476158142,0.011530226096510887,0.9599999785423279,0.10626336187124252,9.999999974752427e-07
0.9985937476158142,0.013752870261669159,0.9599999785423279,0.10576225072145462,9.999999974752427e-07
0.9987499713897705,0.012135803699493408,0.9599999785423279,0.10597194731235504,9.999999974752427e-07
0.9975000023841858,0.013813835568726063,0.9599999785423279,0.10575142502784729,9.999999974752427e-07
0.9984375238418579,0.012348439544439316,0.9612500071525574,0.10607123374938965,9.999999974752427e-07
