Model Name,epoch,train_loss,train_accuracy,val_loss,val_accuracy,training_time_minutes,test_loss,test_accuracy,Optimizer
EfficientNetB0,1,1.071691870689392,0.5301562547683716,1.646384835243225,0.25,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,2,0.7620522975921631,0.6581249833106995,1.803048610687256,0.2612499892711639,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,3,0.6665917038917542,0.7114062309265137,1.588959813117981,0.356249988079071,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,4,0.5649961829185486,0.7673437595367432,0.9366925954818726,0.6412500143051147,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,5,0.5113283395767212,0.7903125286102295,0.4311190545558929,0.8212500214576721,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,6,0.4500960111618042,0.8154687285423279,0.4772137105464935,0.8062499761581421,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,7,0.3874011635780334,0.8493750095367432,0.4672905802726745,0.8075000047683716,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,8,0.3414188623428345,0.87109375,0.4339310526847839,0.8475000262260437,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,9,0.3145265281200409,0.8823437690734863,0.4021435678005218,0.8399999737739563,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,10,0.2804522812366485,0.8968750238418579,0.369192898273468,0.8650000095367432,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,11,0.2292451858520507,0.9181249737739564,0.4088499844074249,0.8550000190734863,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,12,0.206250861287117,0.928125023841858,0.2967550158500671,0.8912500143051147,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,13,0.2095773667097091,0.9285937547683716,0.2461509853601455,0.918749988079071,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,14,0.1858486384153366,0.935156226158142,0.3473697006702423,0.8849999904632568,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,15,0.1707094758749008,0.9431250095367432,0.4088075160980224,0.856249988079071,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,16,0.1868630200624466,0.9348437786102296,1.3965202569961548,0.512499988079071,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,17,0.1440763920545578,0.9556249976158142,0.162053570151329,0.9412500262260436,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,18,0.1367501318454742,0.958593726158142,0.3756917119026184,0.8675000071525574,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,19,0.1390057504177093,0.9543750286102296,0.2248254716396331,0.928749978542328,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
EfficientNetB0,20,0.1472297608852386,0.9512500166893004,0.4336595833301544,0.8412500023841858,21.20105696121852,0.0608157776296138,0.981249988079071,Adam
