Model Name,epoch,train_loss,train_accuracy,val_loss,val_accuracy,training_time_minutes,test_loss,test_accuracy,Optimizer
Xception,1,1.313491702079773,0.4092187583446502,3.056138038635254,0.5112500190734863,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,2,0.8198410868644714,0.6232812404632568,0.9290615916252136,0.6349999904632568,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,3,0.6865255832672119,0.6981250047683716,2.045462846755981,0.5012500286102295,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,4,0.613915205001831,0.7285937666893005,1.0239017009735107,0.5874999761581421,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,5,0.5206294655799866,0.7760937213897705,0.5134921073913574,0.7875000238418579,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,6,0.5155546069145203,0.7815625071525574,0.746084988117218,0.7225000262260437,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,7,0.4474315345287323,0.8173437714576721,0.9886390566825868,0.6875,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,8,0.3734499812126159,0.8525000214576721,0.352882832288742,0.8550000190734863,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,9,0.3254213631153106,0.8745312690734863,0.4753314256668091,0.8174999952316284,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,10,0.3381901085376739,0.8732812404632568,0.4611764550209045,0.8362500071525574,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,11,0.2616575062274933,0.907031238079071,0.8753321766853333,0.7325000166893005,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,12,0.2295762300491333,0.921875,0.3843554258346557,0.8587499856948853,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,13,0.2216445356607437,0.9221875071525574,0.3256115019321441,0.8712499737739563,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,14,0.2134362608194351,0.9282812476158142,0.3148100972175598,0.8974999785423279,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,15,0.1741044670343399,0.9412500262260436,0.4193097352981567,0.8612499833106995,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,16,0.1718029081821441,0.9412500262260436,0.7246047258377075,0.7962499856948853,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,17,0.1709120571613311,0.9451562762260436,0.3264417946338653,0.8849999904632568,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,18,0.150737851858139,0.94921875,0.2652592360973358,0.9075000286102296,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,19,0.1424345970153808,0.9504687786102296,0.4096699059009552,0.8812500238418579,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,20,0.136079728603363,0.9556249976158142,0.2893895208835602,0.90625,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,21,0.1014566347002983,0.9681249856948853,0.6186424493789673,0.8162500262260437,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,22,0.0995410457253456,0.967187523841858,0.1779154241085052,0.9399999976158142,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,23,0.0964200869202613,0.9690625071525574,0.5849911570549011,0.8349999785423279,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,24,0.0900837406516075,0.9715625047683716,0.2768283188343048,0.9037500023841858,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,25,0.0874362736940383,0.9729687571525574,0.2696698606014251,0.90625,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
Xception,26,0.1299435347318649,0.9615625143051147,1.0991244316101074,0.7475000023841858,27.3247478723526,0.1085835099220275,0.9725000262260436,Adam
