accuracy,loss,val_accuracy,val_loss,learning_rate
0.534375011920929,1.0768475532531738,0.25,1.5957725048065186,0.0009000000427477062
0.6701562404632568,0.7530173659324646,0.2512499988079071,1.503350853919983,0.0009000000427477062
0.7220312356948853,0.6400631070137024,0.30250000953674316,1.6610995531082153,0.0009000000427477062
0.7784374952316284,0.5276073217391968,0.4699999988079071,1.578741431236267,0.0009000000427477062
0.8059375286102295,0.48642265796661377,0.8012499809265137,0.4560197591781616,0.0009000000427477062
0.8248437643051147,0.43889427185058594,0.8349999785423279,0.4388127624988556,0.0009000000427477062
0.8590624928474426,0.3689393103122711,0.7049999833106995,0.8869484066963196,0.0009000000427477062
0.8782812356948853,0.3275883197784424,0.7425000071525574,0.7538713812828064,0.0009000000427477062
0.887499988079071,0.29966506361961365,0.7574999928474426,0.656249463558197,0.0009000000427477062
0.8951562643051147,0.28455623984336853,0.918749988079071,0.2331998199224472,0.0009000000427477062
0.91796875,0.23470760881900787,0.8824999928474426,0.3113885819911957,0.0008100000559352338
0.9317187666893005,0.19954586029052734,0.8387500047683716,0.5047559142112732,0.0008100000559352338
0.936718761920929,0.19030702114105225,0.9049999713897705,0.3030011057853699,0.0008100000559352338
0.9399999976158142,0.1872362643480301,0.9049999713897705,0.2611139416694641,0.0008100000559352338
0.9435937404632568,0.16868261992931366,0.9300000071525574,0.19253242015838623,0.0008100000559352338
0.9528124928474426,0.14092348515987396,0.893750011920929,0.2841421961784363,0.0008100000559352338
0.9574999809265137,0.13278894126415253,0.8962500095367432,0.28984588384628296,0.0008100000559352338
0.953125,0.14741268754005432,0.9200000166893005,0.2215808629989624,0.0008100000559352338
0.9520312547683716,0.1597982496023178,0.8862500190734863,0.3327094614505768,0.0008100000559352338
0.953906238079071,0.1407802253961563,0.9300000071525574,0.2381943166255951,0.00016200001118704677
0.9792187213897705,0.0711764469742775,0.9750000238418579,0.07622111588716507,0.000145800004247576
0.9831249713897705,0.05482688918709755,0.9787499904632568,0.08111116290092468,0.000145800004247576
0.9898437261581421,0.042341724038124084,0.9787499904632568,0.0773567333817482,0.000145800004247576
0.9903125166893005,0.038922324776649475,0.9725000262260437,0.10008444637060165,0.000145800004247576
0.9921875,0.03514592722058296,0.9775000214576721,0.07834968715906143,0.000145800004247576
0.9925000071525574,0.03195083513855934,0.9712499976158142,0.09334414452314377,2.91600008495152e-05
0.9923437237739563,0.03443635627627373,0.9787499904632568,0.07743248343467712,2.91600008495152e-05
0.9921875,0.031210994347929955,0.9775000214576721,0.07438142597675323,2.91600008495152e-05
0.9943749904632568,0.026099666953086853,0.9837499856948853,0.0740133747458458,2.91600008495152e-05
0.9934375286102295,0.02645598165690899,0.9800000190734863,0.07396411150693893,2.91600008495152e-05
0.9957812428474426,0.022002289071679115,0.9800000190734863,0.07350972294807434,2.624400076456368e-05
0.9935937523841858,0.026629600673913956,0.9825000166893005,0.06756318360567093,2.624400076456368e-05
0.99609375,0.019897598773241043,0.9837499856948853,0.06706361472606659,2.624400076456368e-05
0.9954687356948853,0.021397599950432777,0.9825000166893005,0.06832575052976608,2.624400076456368e-05
0.9970312714576721,0.01638297364115715,0.9837499856948853,0.0658208355307579,2.624400076456368e-05
0.9962499737739563,0.019288191571831703,0.9850000143051147,0.06775327026844025,2.624400076456368e-05
0.9954687356948853,0.020949991419911385,0.9837499856948853,0.06966285407543182,2.624400076456368e-05
0.995312511920929,0.019051263108849525,0.987500011920929,0.06909743696451187,2.624400076456368e-05
0.996874988079071,0.01789495162665844,0.9850000143051147,0.07145807147026062,2.624400076456368e-05
0.9959375262260437,0.018969465047121048,0.9850000143051147,0.06977085024118423,5.248800334811676e-06
0.9951562285423279,0.020217115059494972,0.9850000143051147,0.07036644965410233,4.723920483229449e-06
0.9951562285423279,0.020754100754857063,0.987500011920929,0.07123345136642456,4.723920483229449e-06
0.996874988079071,0.016822630539536476,0.987500011920929,0.0695183202624321,4.723920483229449e-06
0.99609375,0.017279231920838356,0.9850000143051147,0.06975864619016647,4.723920483229449e-06
0.9973437786102295,0.01552940346300602,0.987500011920929,0.06908252090215683,9.999999974752427e-07
